SOLD,BPCL,122153.0,8432951.610000003,2017-11-01
SOLD,MANAPPURAM,111484.8,8544436.410000004,2017-11-01
SOLD,RBLBANK,111007.1,8655443.510000004,2017-11-01
SOLD,MRF,66300.0,8721743.510000004,2017-11-01
SOLD,LTTS,115780.0,8837523.510000004,2017-11-01
SOLD,ICICIPRULI,105324.0,8942847.510000004,2017-11-01
SOLD,GRASIM,116715.0,9059562.510000004,2017-11-01
SOLD,COROMANDEL,126365.20000000001,9185927.710000003,2017-11-01
SOLD,BHEL,129028.2,9314955.910000002,2017-11-01
SOLD,HINDCOPPER,140457.4,9455413.310000002,2017-11-01
SOLD,PIDILITIND,106161.3,9561574.610000003,2017-11-01
SOLD,CASTROLIND,121995.92,9683570.530000003,2017-11-01
SOLD,AMARAJABAT,107100.0,9790670.530000003,2017-11-01
SOLD,AUROPHARMA,115740.40000000001,9906410.930000003,2017-11-01
SOLD,SHREECEM,96034.0,10002444.930000003,2017-11-01
SOLD,M&MFIN,111488.0,10113932.930000003,2017-11-01
SOLD,BAJAJHLDNG,108854.0,10222786.930000003,2017-11-01
SOLD,SBIN,137707.5,10360494.430000003,2017-11-01
SOLD,BAJAJFINSV,101906.0,10462400.430000003,2017-11-01
SOLD,BAJFINANCE,102836.55,10565236.980000004,2017-11-01
SOLD,M&M,116435.40000000001,10681672.380000005,2017-11-01
SOLD,MCDOWELL-N,134420.0,10816092.380000005,2017-11-01
BOUGHT,LUPIN,3092.7000000000003,10812999.680000005,2017-11-01
BOUGHT,NESTLEIND,0.0,10812999.680000005,2017-11-01
BOUGHT,ABFRL,3762.5,10809237.180000005,2017-11-01
BOUGHT,APLLTD,3521.35,10805715.830000006,2017-11-01
BOUGHT,GODREJIND,3570.6000000000004,10802145.230000006,2017-11-01
BOUGHT,BALKRISIND,3490.0,10798655.230000006,2017-11-01
BOUGHT,LALPATHLAB,3899.5,10794755.730000006,2017-11-01
BOUGHT,SANOFI,0.0,10794755.730000006,2017-11-01
BOUGHT,COLPAL,3123.0,10791632.730000006,2017-11-01
BOUGHT,HDFC,3503.8,10788128.930000005,2017-11-01
BOUGHT,MFSL,3462.0,10784666.930000005,2017-11-01
BOUGHT,LICHSGFIN,3583.7999999999997,10781083.130000005,2017-11-01
BOUGHT,CUB,3781.96,10777301.170000004,2017-11-01
BOUGHT,AXISBANK,3752.0,10773549.170000004,2017-11-01
BOUGHT,CHOLAFIN,3693.0,10769856.170000004,2017-11-01
BOUGHT,TATACONSUM,3876.0,10765980.170000004,2017-11-01
BOUGHT,VBL,3777.7500000000005,10762202.420000004,2017-11-01
BOUGHT,MRF,0.0,10762202.420000004,2017-11-01
BOUGHT,ICICIPRULI,3618.0,10758584.420000004,2017-11-01
BOUGHT,OIL,3682.95,10754901.470000004,2017-11-01
BOUGHT,YESBANK,3825.0,10751076.470000004,2017-11-01
BOUGHT,M&MFIN,3484.0,10747592.470000004,2017-11-01
BOUGHT,INDUSINDBK,3284.0,10744308.470000004,2017-11-01
BOUGHT,PEL,2637.69,10741670.780000005,2017-11-01
BOUGHT,BAJAJFINSV,3514.0,10738156.780000005,2017-11-01
BOUGHT,BAJFINANCE,3608.3,10734548.480000004,2017-11-01
SOLD,LUPIN,2442.75,10736991.230000004,2017-12-01
SOLD,NESTLEIND,0.0,10736991.230000004,2017-12-01
SOLD,ABFRL,4187.5,10741178.730000004,2017-12-01
SOLD,APLLTD,3590.2999999999997,10744769.030000005,2017-12-01
SOLD,GODREJIND,3390.0,10748159.030000005,2017-12-01
SOLD,BALKRISIND,4250.0,10752409.030000005,2017-12-01
SOLD,LALPATHLAB,4450.0,10756859.030000005,2017-12-01
SOLD,SANOFI,0.0,10756859.030000005,2017-12-01
SOLD,COLPAL,3086.8500000000004,10759945.880000005,2017-12-01
